Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-01-13 11:58:36,"Ben/Rygg",9m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-01-13 11:58:36,"Ben/Rygg",9m,"Deadlift (Barbell)",2,50.0,10,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Deadlift (Barbell)",3,60.0,5,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Deadlift (Barbell)",4,60.0,5,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Deadlift (Barbell)",5,60.0,5,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Squat (Barbell)",1,0.0,10,0,0,"",,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Squat (Barbell)",2,30.0,10,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Squat (Barbell)",3,30.0,10,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Squat (Barbell)",4,30.0,10,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Squat (Barbell)",5,30.0,10,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Bulgarian Split Squat",1,14.0,10,0,0,"",,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Bulgarian Split Squat",2,14.0,10,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Bulgarian Split Squat",3,14.0,10,0,0,,,
2024-01-13 11:58:36,"Ben/Rygg",9m,"Bulgarian Split Squat",4,14.0,10,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-01-15 14:49:57,"Afternoon Workout",1h,"Deadlift (Barbell)",2,50.0,5,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Deadlift (Barbell)",3,60.0,5,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Deadlift (Barbell)",4,62.5,5,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Deadlift (Barbell)",5,62.5,4,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Squat (Barbell)",1,0.0,10,0,0,"",,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Squat (Barbell)",2,30.0,8,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Squat (Barbell)",3,30.0,8,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Squat (Barbell)",4,30.0,8,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Squat (Barbell)",5,30.0,8,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Bulgarian Split Squat",1,14.0,10,0,0,"",,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Bulgarian Split Squat",2,14.0,12,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Bulgarian Split Squat",3,14.0,12,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Bulgarian Split Squat",4,14.0,12,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Hip Thrust (Barbell)",1,20.0,10,0,0,"",,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Hip Thrust (Barbell)",2,30.0,10,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Hip Thrust (Barbell)",3,30.0,10,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Hip Thrust (Barbell)",4,30.0,10,0,0,,,
2024-01-15 14:49:57,"Afternoon Workout",1h,"Stairclimber",1,0,0,20.0,320,"",,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Squat (Barbell)",1,20.0,8,0,0,"","",
2024-01-15 17:00:50,"Afternoon Workout",4m,"Squat (Barbell)",2,60.0,5,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Squat (Barbell)",3,100.0,3,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Squat (Barbell)",4,140.0,1,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Squat (Barbell)",5,155.0,1,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Squat (Barbell)",6,170.0,1,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Squat (Barbell)",7,152.5,4,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Squat (Barbell)",8,152.5,4,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Bench Press (Barbell)",2,60.0,5,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Bench Press (Barbell)",3,80.0,3,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Bench Press (Barbell)",4,92.5,8,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Bench Press (Barbell)",5,92.5,8,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Bench Press (Barbell)",6,92.5,8,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Romanian Deadlift (Barbell)",1,20.0,8,0,0,"",,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Romanian Deadlift (Barbell)",2,60.0,5,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Romanian Deadlift (Barbell)",3,97.5,10,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Romanian Deadlift (Barbell)",4,97.5,10,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Seated Row (Machine)",1,20.0,5,0,0,"",,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Seated Row (Machine)",2,52.5,10,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Seated Row (Machine)",3,52.5,10,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Seated Row (Machine)",4,52.5,8,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Seated Row (Machine)",5,52.5,8,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Lateral Raise (Dumbbell)",1,4.0,20,0,0,"",,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Lateral Raise (Dumbbell)",2,4.0,20,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Lateral Raise (Dumbbell)",3,4.0,20,0,0,,,
2024-01-15 17:00:50,"Afternoon Workout",4m,"Lateral Raise (Dumbbell)",4,4.0,20,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Stairclimber",1,0,0,20.0,320,"","",
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bench Press (Barbell)",2,27.5,5,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bench Press (Barbell)",3,30.0,5,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bench Press (Barbell)",4,32.5,4,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bench Press (Barbell)",5,32.5,4,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bench Press (Barbell)",6,32.5,3,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Lat Pulldown (Cable)",1,16.5,10,0,0,"",,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Lat Pulldown (Cable)",2,16.5,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Lat Pulldown (Cable)",3,16.5,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Lat Pulldown (Cable)",4,16.5,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Seated Row (Machine)",2,35.0,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bicep Curl (Dumbbell)",1,7.0,10,0,0,"",,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bicep Curl (Dumbbell)",2,7.0,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bicep Curl (Dumbbell)",3,7.0,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Bicep Curl (Dumbbell)",4,7.0,9,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",1,11.25,10,0,0,"",,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",2,11.25,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",3,11.25,10,0,0,,,
2024-01-17 15:04:08,"Överkropp",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",4,10.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Stairclimber",1,0,0,20.0,320,"","",
2024-01-21 12:44:50,"Midday Workout",54m,"Pull Up (Assisted)",1,19.0,10,0,0,"",,
2024-01-21 12:44:50,"Midday Workout",54m,"Pull Up (Assisted)",2,19.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Pull Up (Assisted)",3,19.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Pull Up (Assisted)",4,19.0,9,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-01-21 12:44:50,"Midday Workout",54m,"Romanian Deadlift (Barbell)",2,40.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Romanian Deadlift (Barbell)",3,50.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Romanian Deadlift (Barbell)",4,50.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Seated Leg Press (Machine)",1,45.0,10,0,0,"",,
2024-01-21 12:44:50,"Midday Workout",54m,"Seated Leg Press (Machine)",2,54.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Seated Leg Press (Machine)",3,54.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Seated Leg Press (Machine)",4,54.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Back Extension",1,0.0,10,0,0,"",,
2024-01-21 12:44:50,"Midday Workout",54m,"Back Extension",2,2.5,13,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Back Extension",3,5.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Back Extension",4,5.0,10,0,0,,,
2024-01-21 12:44:50,"Midday Workout",54m,"Back Extension",5,5.0,10,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Stairclimber",1,0,0,20.0,320,"","",
2024-01-23 20:24:58,"Överkropp",1h,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-01-23 20:24:58,"Överkropp",1h,"Bench Press (Barbell)",2,27.5,3,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Bench Press (Barbell)",3,30.0,2,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Bench Press (Barbell)",4,32.5,2,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Bench Press (Barbell)",5,35.0,1,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Bench Press (Barbell)",6,37.5,1,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Bench Press (Barbell)",7,40.0,0,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Lat Pulldown (Cable)",1,16.5,10,0,0,"",,
2024-01-23 20:24:58,"Överkropp",1h,"Lat Pulldown (Cable)",2,16.5,12,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Lat Pulldown (Cable)",3,16.5,11,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Lat Pulldown (Cable)",4,16.5,12,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-01-23 20:24:58,"Överkropp",1h,"Seated Row (Machine)",2,40.0,10,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Bicep Curl (Dumbbell)",1,7.0,10,0,0,"",,
2024-01-23 20:24:58,"Överkropp",1h,"Bicep Curl (Dumbbell)",2,7.0,10,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Bicep Curl (Dumbbell)",3,7.0,10,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Bicep Curl (Dumbbell)",4,7.0,7,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Triceps Pushdown (Cable - Straight Bar)",1,11.25,10,0,0,"",,
2024-01-23 20:24:58,"Överkropp",1h,"Triceps Pushdown (Cable - Straight Bar)",2,10.0,10,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Triceps Pushdown (Cable - Straight Bar)",3,10.0,10,0,0,,,
2024-01-23 20:24:58,"Överkropp",1h,"Triceps Pushdown (Cable - Straight Bar)",4,10.0,10,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",2,50.0,8,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",3,60.0,5,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",4,62.5,5,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",5,62.5,4,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Stairclimber",1,0,0,15.0,240,"",,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",1,0.0,10,0,0,"",,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",2,20.0,8,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",3,30.0,8,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",4,30.0,8,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Squat (Barbell)",5,30.0,8,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Bulgarian Split Squat",1,16.0,10,0,0,"",,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Bulgarian Split Squat",2,16.0,10,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Bulgarian Split Squat",3,16.0,10,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Hip Thrust (Barbell)",1,20.0,10,0,0,"",,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Hip Thrust (Barbell)",2,30.0,10,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Hip Thrust (Barbell)",3,30.0,10,0,0,,,
2024-01-24 11:05:54,"Ben/Rygg",52m,"Hip Thrust (Barbell)",4,30.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Stairclimber",1,0,0,20.0,345,"","",
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Pull Up (Assisted)",1,19.0,10,0,0,"",,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Pull Up (Assisted)",2,19.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Pull Up (Assisted)",3,19.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Pull Up (Assisted)",4,19.0,7,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Romanian Deadlift (Barbell)",2,40.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Romanian Deadlift (Barbell)",3,50.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Romanian Deadlift (Barbell)",4,52.5,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Romanian Deadlift (Barbell)",5,52.5,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Seated Leg Press (Machine)",1,45.0,10,0,0,"",,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Seated Leg Press (Machine)",2,54.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Seated Leg Press (Machine)",3,54.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Seated Leg Press (Machine)",4,54.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Back Extension",1,5.0,10,0,0,"",,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Back Extension",2,6.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Back Extension",3,6.0,10,0,0,,,
2024-01-28 13:57:18,"Ben/Rygg 2",1h 1m,"Back Extension",4,7.0,10,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Squat (Barbell)",1,0.0,10,0,0,"","",
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Squat (Barbell)",2,20.0,8,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Squat (Barbell)",3,30.0,8,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Squat (Barbell)",4,30.0,8,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Squat (Barbell)",5,30.0,8,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Stairclimber",1,0,0,20.0,340,"",,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Bulgarian Split Squat",1,16.0,10,0,0,"",,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Bulgarian Split Squat",2,16.0,10,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Bulgarian Split Squat",3,16.0,10,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Hip Thrust (Barbell)",1,20.0,10,0,0,"",,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Hip Thrust (Barbell)",2,30.0,10,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Hip Thrust (Barbell)",3,30.0,10,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Hip Thrust (Barbell)",4,30.0,10,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Deadlift (Barbell)",3,60.0,5,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Deadlift (Barbell)",4,62.5,3,0,0,,,
2024-01-31 14:30:11,"Ben/Rygg",1h 3m,"Deadlift (Barbell)",5,62.5,3,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Stairclimber",1,0,0,20.0,340,"","",
2024-02-02 13:55:55,"Överkropp",51m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-02-02 13:55:55,"Överkropp",51m,"Bench Press (Barbell)",2,27.5,8,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Bench Press (Barbell)",3,30.0,5,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Bench Press (Barbell)",4,32.5,3,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Bench Press (Barbell)",5,32.5,3,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Bench Press (Barbell)",6,32.5,3,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Lat Pulldown (Cable)",1,16.5,10,0,0,"",,
2024-02-02 13:55:55,"Överkropp",51m,"Lat Pulldown (Cable)",2,18.0,10,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Lat Pulldown (Cable)",3,18.0,9,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Lat Pulldown (Cable)",4,18.0,9,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-02-02 13:55:55,"Överkropp",51m,"Seated Row (Machine)",2,40.0,10,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Bicep Curl (Dumbbell)",1,7.0,10,0,0,"",,
2024-02-02 13:55:55,"Överkropp",51m,"Bicep Curl (Dumbbell)",2,7.0,10,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Bicep Curl (Dumbbell)",3,7.0,9,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Triceps Pushdown (Cable - Straight Bar)",1,10.0,12,0,0,"",,
2024-02-02 13:55:55,"Överkropp",51m,"Triceps Pushdown (Cable - Straight Bar)",2,10.0,12,0,0,,,
2024-02-02 13:55:55,"Överkropp",51m,"Triceps Pushdown (Cable - Straight Bar)",3,10.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Stairclimber",1,0,0,20.0,325,"","",
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Pull Up (Assisted)",1,19.0,10,0,0,"",,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Pull Up (Assisted)",2,19.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Pull Up (Assisted)",3,19.0,8,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Pull Up (Assisted)",4,19.0,8,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Romanian Deadlift (Barbell)",1,20.0,10,0,0,"",,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Romanian Deadlift (Barbell)",2,40.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Romanian Deadlift (Barbell)",3,50.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Romanian Deadlift (Barbell)",4,55.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Romanian Deadlift (Barbell)",5,55.0,8,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Seated Leg Press (Machine)",1,54.0,10,0,0,"",,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Seated Leg Press (Machine)",2,54.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Seated Leg Press (Machine)",3,54.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Seated Leg Press (Machine)",4,54.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Back Extension",1,5.0,10,0,0,"",,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Back Extension",2,5.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Back Extension",3,5.0,10,0,0,,,
2024-02-04 14:48:25,"Ben/Rygg 2",56m,"Back Extension",4,5.0,10,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Deadlift (Barbell)",1,20.0,10,0,0,"","",
2024-02-07 14:30:35,"Ben/Rygg",59m,"Deadlift (Barbell)",2,50.0,8,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Deadlift (Barbell)",3,60.0,5,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Deadlift (Barbell)",4,62.5,5,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Deadlift (Barbell)",5,62.5,3,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Stairclimber",1,0,0,20.0,330,"",,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Squat (Barbell)",1,0.0,10,0,0,"",,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Squat (Barbell)",2,20.0,8,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Squat (Barbell)",3,30.0,10,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Squat (Barbell)",4,30.0,10,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Squat (Barbell)",5,30.0,8,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Bulgarian Split Squat",1,16.0,10,0,0,"",,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Bulgarian Split Squat",2,16.0,10,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Bulgarian Split Squat",3,16.0,10,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Hip Thrust (Barbell)",1,20.0,10,0,0,"",,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Hip Thrust (Barbell)",2,30.0,10,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Hip Thrust (Barbell)",3,35.0,10,0,0,,,
2024-02-07 14:30:35,"Ben/Rygg",59m,"Hip Thrust (Barbell)",4,35.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Stairclimber",1,0,0,20.0,320,"","",
2024-02-09 14:18:14,"Överkropp",55m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2024-02-09 14:18:14,"Överkropp",55m,"Bench Press (Barbell)",2,27.5,8,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Bench Press (Barbell)",3,30.0,5,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Bench Press (Barbell)",4,32.5,4,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Bench Press (Barbell)",5,32.5,3,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Bench Press (Barbell)",6,32.5,3,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Lat Pulldown (Cable)",1,16.5,10,0,0,"",,
2024-02-09 14:18:14,"Överkropp",55m,"Lat Pulldown (Cable)",2,18.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Lat Pulldown (Cable)",3,18.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Lat Pulldown (Cable)",4,18.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-02-09 14:18:14,"Överkropp",55m,"Seated Row (Machine)",2,40.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Seated Row (Machine)",3,40.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Seated Row (Machine)",4,40.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Bicep Curl (Dumbbell)",1,7.0,10,0,0,"",,
2024-02-09 14:18:14,"Överkropp",55m,"Bicep Curl (Dumbbell)",2,7.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Bicep Curl (Dumbbell)",3,7.0,10,0,0,,,
2024-02-09 14:18:14,"Överkropp",55m,"Triceps Pushdown (Cable - Straight Bar)",1,11.25,10,0,0,"",,
